,Sample,Chrom,Start,End,Recovery
14192,homo3,A04,37500000,38500000,0.5555555555555556
14193,homo4,A04,37500000,38500000,0.5555555555555556
14194,homo5,A04,37500000,38500000,0.5555555555555556
14195,homo6,A04,37500000,38500000,0.5555555555555556
14196,homo7,A04,37500000,38500000,0.5555555555555556
14197,homo8,A04,37500000,38500000,0.5555555555555556
14198,homo9,A04,37500000,38500000,0.5555555555555556
14199,homo10,A04,37500000,38500000,0.5555555555555556
14200,homo11,A04,37500000,38500000,0.5555555555555556
14201,homo12,A04,37500000,38500000,0.5555555555555556
14202,homo13,A04,37500000,38500000,0.8333333333333334
14203,homo14,A04,37500000,38500000,0.5555555555555556
14204,homo15,A04,37500000,38500000,0.4444444444444444
14205,homo16,A04,37500000,38500000,0.4444444444444444
14206,homo17,A04,37500000,38500000,0.4444444444444444
14207,homo18,A04,37500000,38500000,0.5555555555555556
14208,homo19,A04,37500000,38500000,0.5555555555555556
14209,homo20,A04,37500000,38500000,0.5555555555555556
14210,homo21,A04,37500000,38500000,0.5555555555555556
14211,homo22,A04,37500000,38500000,0.5555555555555556
14212,homo1,A04,38000000,39000000,1.0
14213,homo2,A04,38000000,39000000,1.0
14214,homo3,A04,38000000,39000000,1.0
14215,homo4,A04,38000000,39000000,1.0
14216,homo5,A04,38000000,39000000,0.9
14217,homo6,A04,38000000,39000000,1.0
14218,homo7,A04,38000000,39000000,1.0
14219,homo8,A04,38000000,39000000,1.0
14220,homo9,A04,38000000,39000000,1.0
14221,homo10,A04,38000000,39000000,1.0
14222,homo11,A04,38000000,39000000,1.0
14223,homo12,A04,38000000,39000000,1.0
14224,homo13,A04,38000000,39000000,1.0
14225,homo14,A04,38000000,39000000,1.0
14226,homo15,A04,38000000,39000000,0.2
14227,homo16,A04,38000000,39000000,0.2
14228,homo17,A04,38000000,39000000,0.2
14229,homo18,A04,38000000,39000000,1.0
14230,homo19,A04,38000000,39000000,1.0
14231,homo20,A04,38000000,39000000,1.0
14232,homo21,A04,38000000,39000000,1.0
14233,homo22,A04,38000000,39000000,1.0
14234,homo1,A04,38500000,39500000,1.0
14235,homo2,A04,38500000,39500000,0.9444444444444444
14236,homo3,A04,38500000,39500000,0.8888888888888888
14237,homo4,A04,38500000,39500000,1.0
14238,homo5,A04,38500000,39500000,0.8888888888888888
14239,homo6,A04,38500000,39500000,1.0
14240,homo7,A04,38500000,39500000,1.0
14241,homo8,A04,38500000,39500000,0.9444444444444444
14242,homo9,A04,38500000,39500000,0.9444444444444444
14243,homo10,A04,38500000,39500000,0.9444444444444444
14244,homo11,A04,38500000,39500000,0.9444444444444444
14245,homo12,A04,38500000,39500000,0.9444444444444444
14246,homo13,A04,38500000,39500000,0.9444444444444444
14247,homo14,A04,38500000,39500000,1.0
14248,homo15,A04,38500000,39500000,0.3333333333333333
14249,homo16,A04,38500000,39500000,0.3333333333333333
14250,homo17,A04,38500000,39500000,0.3888888888888889
14251,homo18,A04,38500000,39500000,0.9444444444444444
14252,homo19,A04,38500000,39500000,1.0
14253,homo20,A04,38500000,39500000,1.0
14254,homo21,A04,38500000,39500000,0.9444444444444444
14255,homo22,A04,38500000,39500000,0.9444444444444444
14256,homo1,A04,39000000,40000000,1.0
14257,homo2,A04,39000000,40000000,0.9
14258,homo3,A04,39000000,40000000,0.8
14259,homo4,A04,39000000,40000000,1.0
14260,homo5,A04,39000000,40000000,0.9
14261,homo6,A04,39000000,40000000,1.0
14262,homo7,A04,39000000,40000000,1.0
14263,homo8,A04,39000000,40000000,0.9
14264,homo9,A04,39000000,40000000,0.9
14265,homo10,A04,39000000,40000000,0.9
14266,homo11,A04,39000000,40000000,0.9
14267,homo12,A04,39000000,40000000,0.9
14268,homo13,A04,39000000,40000000,0.9
14269,homo14,A04,39000000,40000000,1.0
14270,homo15,A04,39000000,40000000,0.4
14271,homo16,A04,39000000,40000000,0.4
14272,homo17,A04,39000000,40000000,0.5
14273,homo18,A04,39000000,40000000,0.9
14274,homo19,A04,39000000,40000000,1.0
14275,homo20,A04,39000000,40000000,1.0
14276,homo21,A04,39000000,40000000,0.9
14277,homo22,A04,39000000,40000000,0.9
14278,homo1,A04,40500000,41500000,1.0
14279,homo2,A04,40500000,41500000,1.0
14280,homo3,A04,40500000,41500000,1.0
14281,homo4,A04,40500000,41500000,1.0
14282,homo5,A04,40500000,41500000,1.0
14283,homo6,A04,40500000,41500000,1.0
14284,homo7,A04,40500000,41500000,1.0
14285,homo8,A04,40500000,41500000,1.0
14286,homo9,A04,40500000,41500000,1.0
14287,homo10,A04,40500000,41500000,1.0
14288,homo11,A04,40500000,41500000,1.0
14289,homo12,A04,40500000,41500000,1.0
14290,homo13,A04,40500000,41500000,1.0
14291,homo14,A04,40500000,41500000,1.0
14292,homo15,A04,40500000,41500000,0.25
14293,homo16,A04,40500000,41500000,0.25
14294,homo17,A04,40500000,41500000,0.25
14295,homo18,A04,40500000,41500000,1.0
14296,homo19,A04,40500000,41500000,1.0
14297,homo20,A04,40500000,41500000,1.0
14298,homo21,A04,40500000,41500000,1.0
14299,homo22,A04,40500000,41500000,1.0
14300,homo1,A04,41000000,42000000,1.0
14301,homo2,A04,41000000,42000000,1.0
14302,homo3,A04,41000000,42000000,1.0
14303,homo4,A04,41000000,42000000,1.0
14304,homo5,A04,41000000,42000000,1.0
14305,homo6,A04,41000000,42000000,1.0
14306,homo7,A04,41000000,42000000,1.0
14307,homo8,A04,41000000,42000000,1.0
14308,homo9,A04,41000000,42000000,1.0
14309,homo10,A04,41000000,42000000,1.0
14310,homo11,A04,41000000,42000000,1.0
14311,homo12,A04,41000000,42000000,1.0
14312,homo13,A04,41000000,42000000,1.0
14313,homo14,A04,41000000,42000000,1.0
14314,homo15,A04,41000000,42000000,0.08333333333333333
14315,homo16,A04,41000000,42000000,0.08333333333333333
14316,homo17,A04,41000000,42000000,0.08333333333333333
14317,homo18,A04,41000000,42000000,1.0
14318,homo19,A04,41000000,42000000,1.0
14319,homo20,A04,41000000,42000000,1.0
14320,homo21,A04,41000000,42000000,1.0
14321,homo22,A04,41000000,42000000,1.0
14322,homo1,A04,41500000,42500000,1.0
14323,homo2,A04,41500000,42500000,1.0
14324,homo3,A04,41500000,42500000,1.0
14325,homo4,A04,41500000,42500000,1.0
14326,homo5,A04,41500000,42500000,1.0
14327,homo6,A04,41500000,42500000,1.0
14328,homo7,A04,41500000,42500000,1.0
14329,homo8,A04,41500000,42500000,1.0
14330,homo9,A04,41500000,42500000,1.0
14331,homo10,A04,41500000,42500000,1.0
14332,homo11,A04,41500000,42500000,1.0
14333,homo12,A04,41500000,42500000,1.0
14334,homo13,A04,41500000,42500000,1.0
14335,homo14,A04,41500000,42500000,1.0
14336,homo15,A04,41500000,42500000,0.0
14337,homo16,A04,41500000,42500000,0.0
14338,homo17,A04,41500000,42500000,0.0
14339,homo18,A04,41500000,42500000,1.0
14340,homo19,A04,41500000,42500000,1.0
14341,homo20,A04,41500000,42500000,1.0
14342,homo21,A04,41500000,42500000,1.0
14343,homo22,A04,41500000,42500000,1.0
14344,homo1,A04,42000000,43000000,1.0
14345,homo2,A04,42000000,43000000,1.0
14346,homo3,A04,42000000,43000000,1.0
14347,homo4,A04,42000000,43000000,1.0
14348,homo5,A04,42000000,43000000,1.0
14349,homo6,A04,42000000,43000000,1.0
14350,homo7,A04,42000000,43000000,1.0
14351,homo8,A04,42000000,43000000,1.0
14352,homo9,A04,42000000,43000000,1.0
14353,homo10,A04,42000000,43000000,1.0
14354,homo11,A04,42000000,43000000,1.0
14355,homo12,A04,42000000,43000000,1.0
14356,homo13,A04,42000000,43000000,1.0
14357,homo14,A04,42000000,43000000,1.0
14358,homo15,A04,42000000,43000000,0.0
14359,homo16,A04,42000000,43000000,0.0
14360,homo17,A04,42000000,43000000,0.0
14361,homo18,A04,42000000,43000000,1.0
14362,homo19,A04,42000000,43000000,1.0
14363,homo20,A04,42000000,43000000,1.0
14364,homo21,A04,42000000,43000000,1.0
14365,homo22,A04,42000000,43000000,1.0
14366,homo1,A04,42500000,43500000,1.0
14367,homo2,A04,42500000,43500000,1.0
14368,homo3,A04,42500000,43500000,1.0
14369,homo4,A04,42500000,43500000,1.0
14370,homo5,A04,42500000,43500000,1.0
14371,homo6,A04,42500000,43500000,1.0
14372,homo7,A04,42500000,43500000,1.0
14373,homo8,A04,42500000,43500000,1.0
14374,homo9,A04,42500000,43500000,1.0
14375,homo10,A04,42500000,43500000,1.0
14376,homo11,A04,42500000,43500000,1.0
14377,homo12,A04,42500000,43500000,1.0
14378,homo13,A04,42500000,43500000,1.0
14379,homo14,A04,42500000,43500000,1.0
14380,homo15,A04,42500000,43500000,0.0
14381,homo16,A04,42500000,43500000,0.0
14382,homo17,A04,42500000,43500000,0.0
14383,homo18,A04,42500000,43500000,1.0
14384,homo19,A04,42500000,43500000,1.0
14385,homo20,A04,42500000,43500000,1.0
14386,homo21,A04,42500000,43500000,1.0
14387,homo22,A04,42500000,43500000,1.0
14388,homo1,A04,43000000,44000000,1.0
14389,homo2,A04,43000000,44000000,1.0
14390,homo3,A04,43000000,44000000,1.0
14391,homo4,A04,43000000,44000000,1.0
14392,homo5,A04,43000000,44000000,1.0
14393,homo6,A04,43000000,44000000,0.9
14394,homo7,A04,43000000,44000000,1.0
14395,homo8,A04,43000000,44000000,1.0
14396,homo9,A04,43000000,44000000,1.0
14397,homo10,A04,43000000,44000000,1.0
14398,homo11,A04,43000000,44000000,1.0
14399,homo12,A04,43000000,44000000,1.0
14400,homo13,A04,43000000,44000000,1.0
14401,homo14,A04,43000000,44000000,1.0
14402,homo15,A04,43000000,44000000,0.2
14403,homo16,A04,43000000,44000000,0.2
14404,homo17,A04,43000000,44000000,0.2
14405,homo18,A04,43000000,44000000,1.0
14406,homo19,A04,43000000,44000000,1.0
14407,homo20,A04,43000000,44000000,1.0
14408,homo21,A04,43000000,44000000,1.0
14409,homo22,A04,43000000,44000000,1.0
14410,homo1,A04,43500000,44500000,1.0
14411,homo2,A04,43500000,44500000,0.9
14412,homo3,A04,43500000,44500000,1.0
14413,homo4,A04,43500000,44500000,0.9
14414,homo5,A04,43500000,44500000,1.0
14415,homo6,A04,43500000,44500000,0.85
14416,homo7,A04,43500000,44500000,0.9
14417,homo8,A04,43500000,44500000,0.9
14418,homo9,A04,43500000,44500000,0.9
14419,homo10,A04,43500000,44500000,0.9
14420,homo11,A04,43500000,44500000,0.9
14421,homo12,A04,43500000,44500000,0.9
14422,homo13,A04,43500000,44500000,0.9
14423,homo14,A04,43500000,44500000,1.0
14424,homo15,A04,43500000,44500000,0.4
14425,homo16,A04,43500000,44500000,0.3
14426,homo17,A04,43500000,44500000,0.3
14427,homo18,A04,43500000,44500000,1.0
14428,homo19,A04,43500000,44500000,1.0
14429,homo20,A04,43500000,44500000,0.9
14430,homo21,A04,43500000,44500000,0.9
14431,homo22,A04,43500000,44500000,1.0
14432,homo1,A04,44000000,45000000,1.0
14433,homo2,A04,44000000,45000000,0.8571428571428571
14434,homo3,A04,44000000,45000000,1.0
14435,homo4,A04,44000000,45000000,0.8571428571428571
14436,homo5,A04,44000000,45000000,1.0
14437,homo6,A04,44000000,45000000,0.8571428571428571
14438,homo7,A04,44000000,45000000,0.8571428571428571
14439,homo8,A04,44000000,45000000,0.8571428571428571
14440,homo9,A04,44000000,45000000,0.8571428571428571
14441,homo10,A04,44000000,45000000,0.8571428571428571
14442,homo11,A04,44000000,45000000,0.8571428571428571
14443,homo12,A04,44000000,45000000,0.8571428571428571
14444,homo13,A04,44000000,45000000,0.8571428571428571
14445,homo14,A04,44000000,45000000,1.0
14446,homo15,A04,44000000,45000000,0.42857142857142855
14447,homo16,A04,44000000,45000000,0.2857142857142857
14448,homo17,A04,44000000,45000000,0.2857142857142857
14449,homo18,A04,44000000,45000000,1.0
14450,homo19,A04,44000000,45000000,1.0
14451,homo20,A04,44000000,45000000,0.8571428571428571
14452,homo21,A04,44000000,45000000,0.8571428571428571
14453,homo22,A04,44000000,45000000,1.0
14454,homo1,A04,44500000,45500000,1.0
14455,homo2,A04,44500000,45500000,1.0
14456,homo3,A04,44500000,45500000,1.0
14457,homo4,A04,44500000,45500000,1.0
14458,homo5,A04,44500000,45500000,1.0
14459,homo6,A04,44500000,45500000,1.0
14460,homo7,A04,44500000,45500000,1.0
14461,homo8,A04,44500000,45500000,1.0
14462,homo9,A04,44500000,45500000,1.0
14463,homo10,A04,44500000,45500000,1.0
14464,homo11,A04,44500000,45500000,1.0
14465,homo12,A04,44500000,45500000,1.0
14466,homo13,A04,44500000,45500000,1.0
14467,homo14,A04,44500000,45500000,1.0
14468,homo15,A04,44500000,45500000,0.0
14469,homo16,A04,44500000,45500000,0.0
14470,homo17,A04,44500000,45500000,0.0
14471,homo18,A04,44500000,45500000,1.0
14472,homo19,A04,44500000,45500000,1.0
14473,homo20,A04,44500000,45500000,1.0
14474,homo21,A04,44500000,45500000,1.0
14475,homo22,A04,44500000,45500000,1.0
14476,homo1,A04,45000000,46000000,1.0
14477,homo2,A04,45000000,46000000,1.0
14478,homo3,A04,45000000,46000000,1.0
14479,homo4,A04,45000000,46000000,1.0
14480,homo5,A04,45000000,46000000,1.0
14481,homo6,A04,45000000,46000000,1.0
14482,homo7,A04,45000000,46000000,1.0
14483,homo8,A04,45000000,46000000,1.0
14484,homo9,A04,45000000,46000000,1.0
14485,homo10,A04,45000000,46000000,1.0
14486,homo11,A04,45000000,46000000,1.0
14487,homo12,A04,45000000,46000000,1.0
14488,homo13,A04,45000000,46000000,1.0
14489,homo14,A04,45000000,46000000,1.0
14490,homo15,A04,45000000,46000000,0.3333333333333333
14491,homo16,A04,45000000,46000000,0.3333333333333333
14492,homo17,A04,45000000,46000000,0.3333333333333333
14493,homo18,A04,45000000,46000000,1.0
14494,homo19,A04,45000000,46000000,0.8333333333333334
14495,homo20,A04,45000000,46000000,1.0
14496,homo21,A04,45000000,46000000,1.0
14497,homo22,A04,45000000,46000000,1.0
14498,homo1,A04,45500000,46500000,1.0
14499,homo2,A04,45500000,46500000,1.0
14500,homo3,A04,45500000,46500000,1.0
14501,homo4,A04,45500000,46500000,1.0
14502,homo5,A04,45500000,46500000,1.0
14503,homo6,A04,45500000,46500000,1.0
14504,homo7,A04,45500000,46500000,1.0
14505,homo8,A04,45500000,46500000,1.0
14506,homo9,A04,45500000,46500000,1.0
14507,homo10,A04,45500000,46500000,1.0
14508,homo11,A04,45500000,46500000,1.0
14509,homo12,A04,45500000,46500000,1.0
14510,homo13,A04,45500000,46500000,1.0
14511,homo14,A04,45500000,46500000,1.0
14512,homo15,A04,45500000,46500000,0.2857142857142857
14513,homo16,A04,45500000,46500000,0.2857142857142857
14514,homo17,A04,45500000,46500000,0.2857142857142857
14515,homo18,A04,45500000,46500000,1.0
14516,homo19,A04,45500000,46500000,0.8571428571428571
14517,homo20,A04,45500000,46500000,1.0
14518,homo21,A04,45500000,46500000,1.0
14519,homo22,A04,45500000,46500000,1.0
14520,homo1,A04,46000000,47000000,1.0
14521,homo2,A04,46000000,47000000,1.0
14522,homo3,A04,46000000,47000000,1.0
14523,homo4,A04,46000000,47000000,1.0
14524,homo5,A04,46000000,47000000,1.0
14525,homo6,A04,46000000,47000000,1.0
14526,homo7,A04,46000000,47000000,1.0
14527,homo8,A04,46000000,47000000,1.0
14528,homo9,A04,46000000,47000000,1.0
14529,homo10,A04,46000000,47000000,1.0
14530,homo11,A04,46000000,47000000,1.0
14531,homo12,A04,46000000,47000000,1.0
14532,homo13,A04,46000000,47000000,1.0
14533,homo14,A04,46000000,47000000,1.0
14534,homo15,A04,46000000,47000000,0.0
14535,homo16,A04,46000000,47000000,0.0
14536,homo17,A04,46000000,47000000,0.0
14537,homo18,A04,46000000,47000000,1.0
14538,homo19,A04,46000000,47000000,1.0
14539,homo20,A04,46000000,47000000,1.0
14540,homo21,A04,46000000,47000000,1.0
14541,homo22,A04,46000000,47000000,1.0
14542,homo1,A04,46500000,47500000,1.0
14543,homo2,A04,46500000,47500000,1.0
14544,homo3,A04,46500000,47500000,1.0
14545,homo4,A04,46500000,47500000,1.0
14546,homo5,A04,46500000,47500000,1.0
14547,homo6,A04,46500000,47500000,1.0
14548,homo7,A04,46500000,47500000,1.0
14549,homo8,A04,46500000,47500000,1.0
14550,homo9,A04,46500000,47500000,1.0
14551,homo10,A04,46500000,47500000,1.0
14552,homo11,A04,46500000,47500000,1.0
14553,homo12,A04,46500000,47500000,1.0
14554,homo13,A04,46500000,47500000,1.0
14555,homo14,A04,46500000,47500000,1.0
14556,homo15,A04,46500000,47500000,0.0
14557,homo16,A04,46500000,47500000,0.0
14558,homo17,A04,46500000,47500000,0.0
14559,homo18,A04,46500000,47500000,1.0
14560,homo19,A04,46500000,47500000,1.0
14561,homo20,A04,46500000,47500000,1.0
14562,homo21,A04,46500000,47500000,1.0
14563,homo22,A04,46500000,47500000,1.0
14564,homo1,A04,47000000,48000000,1.0
14565,homo2,A04,47000000,48000000,1.0
14566,homo3,A04,47000000,48000000,1.0
14567,homo4,A04,47000000,48000000,1.0
14568,homo5,A04,47000000,48000000,1.0
14569,homo6,A04,47000000,48000000,1.0
14570,homo7,A04,47000000,48000000,1.0
14571,homo8,A04,47000000,48000000,1.0
14572,homo9,A04,47000000,48000000,1.0
14573,homo10,A04,47000000,48000000,1.0
14574,homo11,A04,47000000,48000000,1.0
14575,homo12,A04,47000000,48000000,1.0
14576,homo13,A04,47000000,48000000,1.0
14577,homo14,A04,47000000,48000000,1.0
14578,homo15,A04,47000000,48000000,0.0
14579,homo16,A04,47000000,48000000,0.0
14580,homo17,A04,47000000,48000000,0.0
14581,homo18,A04,47000000,48000000,1.0
14582,homo19,A04,47000000,48000000,1.0
14583,homo20,A04,47000000,48000000,1.0
14584,homo21,A04,47000000,48000000,1.0
14585,homo22,A04,47000000,48000000,1.0
14586,homo1,A04,47500000,48500000,1.0
14587,homo2,A04,47500000,48500000,1.0
14588,homo3,A04,47500000,48500000,1.0
14589,homo4,A04,47500000,48500000,1.0
14590,homo5,A04,47500000,48500000,1.0
14591,homo6,A04,47500000,48500000,1.0
14592,homo7,A04,47500000,48500000,1.0
14593,homo8,A04,47500000,48500000,1.0
14594,homo9,A04,47500000,48500000,1.0
14595,homo10,A04,47500000,48500000,1.0
14596,homo11,A04,47500000,48500000,1.0
14597,homo12,A04,47500000,48500000,1.0
14598,homo13,A04,47500000,48500000,1.0
14599,homo14,A04,47500000,48500000,1.0
14600,homo15,A04,47500000,48500000,0.0
14601,homo16,A04,47500000,48500000,0.0
14602,homo17,A04,47500000,48500000,0.0
14603,homo18,A04,47500000,48500000,1.0
14604,homo19,A04,47500000,48500000,1.0
14605,homo20,A04,47500000,48500000,1.0
14606,homo21,A04,47500000,48500000,1.0
14607,homo22,A04,47500000,48500000,1.0
14608,homo1,A04,48000000,49000000,1.0
14609,homo2,A04,48000000,49000000,1.0
14610,homo3,A04,48000000,49000000,1.0
14611,homo4,A04,48000000,49000000,1.0
14612,homo5,A04,48000000,49000000,1.0
14613,homo6,A04,48000000,49000000,1.0
14614,homo7,A04,48000000,49000000,1.0
14615,homo8,A04,48000000,49000000,1.0
14616,homo9,A04,48000000,49000000,0.9375
14617,homo10,A04,48000000,49000000,1.0
14618,homo11,A04,48000000,49000000,1.0
14619,homo12,A04,48000000,49000000,1.0
14620,homo13,A04,48000000,49000000,1.0
14621,homo14,A04,48000000,49000000,1.0
14622,homo15,A04,48000000,49000000,0.125
14623,homo16,A04,48000000,49000000,0.125
14624,homo17,A04,48000000,49000000,0.125
14625,homo18,A04,48000000,49000000,1.0
14626,homo19,A04,48000000,49000000,1.0
14627,homo20,A04,48000000,49000000,1.0
14628,homo21,A04,48000000,49000000,1.0
14629,homo22,A04,48000000,49000000,1.0
14630,homo1,A04,48500000,49500000,1.0
14631,homo2,A04,48500000,49500000,1.0
14632,homo3,A04,48500000,49500000,1.0
14633,homo4,A04,48500000,49500000,1.0
14634,homo5,A04,48500000,49500000,1.0
14635,homo6,A04,48500000,49500000,1.0
14636,homo7,A04,48500000,49500000,1.0
14637,homo8,A04,48500000,49500000,1.0
14638,homo9,A04,48500000,49500000,0.9375
14639,homo10,A04,48500000,49500000,1.0
14640,homo11,A04,48500000,49500000,1.0
14641,homo12,A04,48500000,49500000,1.0
14642,homo13,A04,48500000,49500000,1.0
14643,homo14,A04,48500000,49500000,1.0
14644,homo15,A04,48500000,49500000,0.125
14645,homo16,A04,48500000,49500000,0.125
14646,homo17,A04,48500000,49500000,0.125
14647,homo18,A04,48500000,49500000,1.0
14648,homo19,A04,48500000,49500000,1.0
14649,homo20,A04,48500000,49500000,1.0
14650,homo21,A04,48500000,49500000,1.0
14651,homo22,A04,48500000,49500000,1.0
14652,homo1,A04,49000000,50000000,1.0
14653,homo2,A04,49000000,50000000,1.0
14654,homo3,A04,49000000,50000000,1.0
14655,homo4,A04,49000000,50000000,1.0
14656,homo5,A04,49000000,50000000,1.0
14657,homo6,A04,49000000,50000000,1.0
14658,homo7,A04,49000000,50000000,1.0
14659,homo8,A04,49000000,50000000,1.0
14660,homo9,A04,49000000,50000000,1.0
14661,homo10,A04,49000000,50000000,1.0
14662,homo11,A04,49000000,50000000,1.0
14663,homo12,A04,49000000,50000000,1.0
14664,homo13,A04,49000000,50000000,1.0
14665,homo14,A04,49000000,50000000,1.0
14666,homo15,A04,49000000,50000000,0.0
14667,homo16,A04,49000000,50000000,0.0
14668,homo17,A04,49000000,50000000,0.0
14669,homo18,A04,49000000,50000000,1.0
14670,homo19,A04,49000000,50000000,1.0
14671,homo20,A04,49000000,50000000,1.0
14672,homo21,A04,49000000,50000000,1.0
14673,homo22,A04,49000000,50000000,1.0
14674,homo1,A04,50000000,51000000,1.0
14675,homo2,A04,50000000,51000000,1.0
14676,homo3,A04,50000000,51000000,1.0
14677,homo4,A04,50000000,51000000,1.0
14678,homo5,A04,50000000,51000000,1.0
14679,homo6,A04,50000000,51000000,1.0
14680,homo7,A04,50000000,51000000,1.0
14681,homo8,A04,50000000,51000000,1.0
14682,homo9,A04,50000000,51000000,1.0
14683,homo10,A04,50000000,51000000,1.0
14684,homo11,A04,50000000,51000000,1.0
14685,homo12,A04,50000000,51000000,1.0
14686,homo13,A04,50000000,51000000,1.0
14687,homo14,A04,50000000,51000000,1.0
14688,homo15,A04,50000000,51000000,0.0
14689,homo16,A04,50000000,51000000,0.0
14690,homo17,A04,50000000,51000000,0.0
14691,homo18,A04,50000000,51000000,1.0
14692,homo19,A04,50000000,51000000,1.0
14693,homo20,A04,50000000,51000000,1.0
